DATE,AEP,BP,BSAC,CHTR,CMCSA,GOOG,HON,HSBC,MCD,MMM,NEE,PM,UNH,UPS,XOM,AEP_SI,BP_SI,BSAC_SI,CHTR_SI,CMCSA_SI,GOOG_SI,HON_SI,HSBC_SI,MCD_SI,MMM_SI,NEE_SI,PM_SI,UNH_SI,UPS_SI,XOM_SI,DJI_SI,VIX_SI,GSPC_SI,CLF_SI,GCF_SI,TNX_SI
2013-09-17,-0.00887433115303704,0.0023744548398925147,0.00039668788731106464,-0.008360441959191833,-0.0006758760076435166,0.0018586000926797963,-0.004112441282234203,0.011959924732279026,-0.002149114822679543,-0.005871294337064903,0.0021473690704260084,-0.004211666235826028,0.01078242266627083,-0.0033486048742361607,-0.0030453181364624715,2611900,2313300,288800,625200,14553600,50564822,2083662,894500,3256900,2436000,8370000,4154100,5138100,2355900,8941200,106.22000122070312,1313.0,15503.150390625,1697.72998046875,2.8489999771118164,14.4399995803833
2013-09-18,-0.037268415818627165,-0.009519390315779752,-0.04209670768712037,-0.016351949736192584,0.004049621357610778,-0.0194219193590901,-0.01404318854078368,-0.026919634813654225,-0.007965437514856788,-0.011339805719979834,-0.04493680391525756,-0.019610346402815892,0.01709105358748586,-0.012014587137114896,-0.007195549647157629,6238000,5255700,956400,817900,25128400,77678069,2387846,1415800,4279600,3307700,16770800,5829800,7725600,4019200,15134700,105.52999877929688,1292.0999755859375,15533.0302734375,1705.739990234375,2.8550000190734863,14.680000305175781
2013-09-19,0.0031244314886021973,0.0021215732019242983,-0.004573211157636647,-0.006344862465165191,-0.003162489403334634,0.005457628837155504,-0.001615574275043441,0.012667190062416012,0.007902490718824207,-0.002308596464808854,-0.0018170120270237788,-0.006559356309810971,0.030120485929699514,-0.008024694245128972,0.0033490923067673872,4187000,3905700,438400,783300,15730600,64155573,2397077,881700,6430800,2912400,8138800,4761800,8322900,3140800,11757500,108.22000122070312,1362.9000244140625,15677.8603515625,1727.3399658203125,2.697000026702881,13.020000457763672
2013-09-20,0.021042865091132512,-0.003071027557934425,0.023520563690301644,-0.004578553103004257,0.00022534263051965375,-0.005253846406291451,0.01509355138388524,0.017462652801862655,0.010416589091147732,0.012832483488737556,0.024304589077984495,0.0007733514794346918,0.0038114370759816385,0.0016356665904769807,0.00694438939571318,3950200,6690800,131000,719800,26830800,174463490,3629967,1363900,8077000,6999000,19157600,20793500,9088700,5317500,20651100,106.37000274658203,1347.5,15635.08984375,1722.43994140625,2.7739999294281006,13.300000190734863
2013-09-23,-0.013720345368426479,0.004474779977445276,-0.02874892582906985,0.00298859763470527,0.010360332331573296,0.01839194982803416,0.015793239327444808,-0.0025389044115293746,-0.003921367624629912,-0.009166209853021634,-0.0065680516429986735,0.007958428680655438,-0.017713054209978152,0.002839719243687311,0.010263679162078931,3713600,2936500,630500,350100,15529400,71362485,3426688,713800,3301600,3468500,9525200,13825500,4482500,3229200,12227700,104.88999938964844,1327.0999755859375,15452.3095703125,1711.43994140625,2.739000082015991,14.039999961853027
2013-09-24,0.002706953141759505,-0.00023653169983761657,0.0030209919079199343,0.017161334704916653,0.005689640742368107,-0.0003834610543425043,-0.0014263063504180717,0.0041605430224209705,-0.005139790802065836,0.0025596370005945834,-0.0,0.015764091670580127,-0.0069619050818712225,0.00032891312853866594,0.004444531580979683,2460900,2838200,845700,806400,21769400,59694916,2390469,892500,4810300,3585100,8531200,5731000,4855200,2931200,12129200,103.44000244140625,1321.199951171875,15402.5400390625,1702.5999755859375,2.691999912261963,14.170000076293945
2013-09-25,0.00949984100962209,-0.0026014707700843243,0.0056818958842953515,-0.0218070967857531,0.01007090012168288,0.010836242945302721,0.004866474372450136,0.001816713373701484,0.0016362057924608209,0.004966914566697955,0.010957756937517993,0.005720132155376367,0.004701182014091865,0.0028491872262457196,0.002518825658049173,2153200,3235900,738200,611000,19228400,66207234,2358477,777100,4053200,2173400,7890000,3990000,4812900,2544100,13577400,103.41000366210938,1322.699951171875,15339.01953125,1698.02001953125,2.6570000648498535,14.239999771118164
2013-09-26,0.00342576696743635,-0.0063695413470974405,-0.020571445304142122,-0.01477509937683874,-0.019653188037751734,-0.0010715758546504528,-0.0025047568943099563,-0.0003641186847951339,-0.005838921045806966,-0.003827111319465226,-0.0013695058079399303,-0.008974812759764639,-0.002500530404397905,-0.008791291243652966,0.0008029250771858232,1724300,9691000,361500,499600,18696400,50584897,1455364,844400,3604900,2240900,7223200,3597600,2413200,2734300,9787100,102.30000305175781,1335.199951171875,15274.419921875,1694.050048828125,2.63700008392334,13.800000190734863
2013-09-27,0.004583105664430875,-0.0032818766233939645,0.01717043066384949,0.01779541195082135,-0.01451246825163044,0.0020268820209556893,0.005591713052358616,0.0032744992266154904,0.010897382885826867,0.003646831833787445,0.004599999600867766,0.004105413584316597,0.0023563226084771793,0.005991389384802481,0.0019520942587942791,1803700,3980000,849300,552900,21498200,50540732,1787869,903300,3533100,2028100,6580800,3319400,3548000,2390500,10867100,102.91000366210938,1321.5,15317.4501953125,1695.52001953125,2.634000062942505,14.619999885559082
2013-09-30,0.002071211632092562,0.01799084643190052,0.0015192666207315408,-0.008909089745938958,-0.012908124525436548,0.0005477920372061185,0.0064605559572326055,0.009673294477238747,0.009369814692922307,0.006737397809485901,-0.0011241930797969424,0.00847368985473096,0.005278249166130289,-0.0013151197135290449,0.009896625329422926,2429300,6252500,504200,683300,36443600,69154239,2611265,975700,4404500,2104700,9527600,4288500,4183600,2436600,17486100,102.45999908447266,1345.800048828125,15249.8203125,1687.260009765625,2.6059999465942383,17.489999771118164
2013-10-01,-0.008534889854385108,0.004282440347147531,0.003423246624375431,-0.005268675740641715,-0.010860232941715786,-0.01266120264682491,-0.0021670150636912133,-0.007371726133147849,0.0008315043242731468,-0.0017587070589377696,0.001122930688887358,-0.009008542038775769,-0.013546074764501315,-0.004706193577814766,0.0004650429352194285,2163700,3864500,691400,597600,25484800,67644602,2567105,1067900,3240700,1854800,6983200,3538600,4322300,1800900,11885100,102.30999755859375,1328.0,15132.490234375,1682.4100341796875,2.6459999084472656,16.309999465942383
2013-10-02,-0.0036595674267931866,-0.00621266202352877,0.00839703818290316,0.012401328112733201,0.0035080649167116285,-0.001116150055876508,0.004565851284935141,0.0016465354251341546,0.008842316330955335,0.003511323800579391,-0.0042465263563860045,-0.004005402357681875,0.00013844860618172916,0.005664634481437392,-0.0009303847909851726,2359000,3218000,282400,506000,18978000,60036190,3074149,878500,7250300,2056500,7471600,4335900,2705700,2558900,11841400,101.62000274658203,1288.5,15182.650390625,1691.9000244140625,2.614000082015991,16.399999618530273
2013-10-03,0.012533966588044843,-0.006649005147450371,0.0026945067275253587,0.01674258424981301,0.00968111541530603,0.013401117665321371,0.016779620326991096,0.0032983864325455414,0.006401925231785066,0.0054531350988717975,0.011938931994119883,0.002621996759580303,0.0006888133657997342,0.01292690998707513,0.006738184314467266,3108300,10632600,466000,810400,19189400,84997401,2761993,713200,4855700,2525800,5912800,3987700,5038300,3168000,13923400,103.81999969482422,1312.0,15127.23046875,1692.3499755859375,2.634999990463257,16.6299991607666
2013-10-04,-0.0002305545831973177,0.0025947206800784883,-0.001157892536694849,-0.0082857948506605,-0.013996931329732343,0.004268979072579615,-0.009699795278365064,-0.00680276918312539,-0.00031686034286693143,-0.007170181791820607,-0.0025174567588410746,0.005143307809662878,-0.006480780679055886,-0.009988612583634815,-0.00959083431833041,1707800,3575100,426200,748900,23118400,54523605,2660668,496400,3047700,1983700,4421600,3600100,4297600,2253700,11325500,102.91999816894531,1316.199951171875,14994.6796875,1678.7900390625,2.622999906539917,17.719999313354492
2013-10-07,0.004614706533506374,0.004020800057089602,0.0023129945012082542,0.001130834568565886,0.01183167540390595,0.007577228652432266,-0.008146111152195878,0.011139431222018659,0.00359029324231519,0.0059463114211191215,0.0037665194040702454,0.005284682473172264,0.011233966132449202,0.010659514384438684,0.004865512340922473,1767900,3578400,284100,568600,16004000,51937949,3750592,623200,3037100,1931200,3274400,3728500,4787000,1707200,10985800,103.44999694824219,1313.800048828125,15069.2998046875,1687.1500244140625,2.621000051498413,18.760000228881836
2013-10-08,-0.008113176361599583,0.009498805738460625,0.010432549563638815,0.006642047296600784,0.010642901302348351,0.013941818760159763,0.013146346304963696,0.012188195318923678,0.004451140841778556,0.012891202523292566,-0.00428493456976331,0.007392097390662156,0.009561263138026965,0.0122179146121002,0.004540185102585026,2698600,4279900,265200,820100,20546200,78039419,3196347,1080100,3643900,2869000,6566000,4643400,6049100,2149200,15335700,103.16000366210938,1326.5,14938.0400390625,1676.219970703125,2.6540000438690186,19.010000228881836
2013-10-09,-0.004368899554136441,0.004076067670133465,0.015619336844972631,0.0008358073842521518,0.00649942383940616,-0.002565432063325712,-0.0009774789189549438,-0.0048603850218778,0.007132204311548596,-0.003499820170770107,-0.003889646102577027,0.020712409707454027,0.0013990045530285489,0.0025865372479134674,0.004093303527150205,3545900,4538200,283900,829300,19890000,106449509,2763252,807100,5159400,2499200,5631600,7307300,4464100,2455300,13575100,103.48999786376953,1317.5999755859375,14778.1904296875,1656.989990234375,2.638000011444092,20.190000534057617
2013-10-10,-0.010530914040467465,-0.008666796311484148,-0.0269737065493747,-0.03490491511703908,-0.02300918213584935,-0.014464965133439867,-0.03895017934382827,-0.014883696601379892,-0.01254452339052281,-0.015054700692822554,-0.017500196863381,-0.02376446675128796,-0.03642507722762778,-0.017813168055189843,-0.010333695167613843,2682300,3682300,374600,605300,17469800,90550137,3778808,1088900,4531000,2688800,7826800,5831400,4894300,2540900,17532400,101.45999908447266,1303.4000244140625,14806.3896484375,1660.8800048828125,2.703000068664551,17.65999984741211
2013-10-11,-0.0029455335552415196,-0.00596622719754647,-0.0042487352196758366,-0.0010287265296182735,-0.015656333532959588,-0.00431904216190615,-0.0161004895616621,-0.014665652046545352,-0.0031766328047049264,-0.01156381759116032,-0.004299891479299323,0.013115223957021138,-0.003919771888940771,-0.005427526104449187,-0.010575948385985301,1891500,5335300,130100,322100,19088000,56567236,3556753,1455700,4132600,2492700,5708400,5988600,2935800,1825800,12661800,102.94000244140625,1286.9000244140625,15126.51953125,1691.0899658203125,2.683000087738037,16.309999465942383
2013-10-14,0.004517762206125653,-0.010676135402305942,-0.0034615409596456814,-0.007046955472179706,-0.008684328590684576,-0.0047248242176574085,0.0055515883071111105,-0.00451642602826241,0.0002114655079785699,-0.005632798711974196,0.008440738810998827,-0.0195226795805028,-0.006058609000201276,0.0045169932157491655,-0.00747597624474694,2827400,6644800,149100,340300,16153400,49930453,2990131,911600,3429700,1866800,6559200,4534500,2562200,2283200,9742100,101.37000274658203,1275.800048828125,15231.330078125,1699.8599853515625,2.690999984741211,17.079999923706055
2013-10-15,0.013387930198026754,0.0023471514954689354,0.009965573190366173,-0.0018222902219626747,0.0015067420178875857,-0.006734340477534628,0.009769770109097853,0.016186869688947336,0.009712824657286845,0.013014797393024025,0.010485728050767307,0.013727156785350081,0.011374957818924947,0.0008852324592858452,0.009246561103594342,2292300,5461500,324400,347800,19912200,63914673,2070865,1779300,5878900,2720500,5128000,4978700,2922900,3144200,12018000,102.19000244140625,1270.5,15300.2998046875,1709.1700439453125,2.7170000076293945,16.40999984741211
2013-10-16,-0.006669827875666945,-0.00164684002142379,0.0019356474984359995,-0.011423108538571203,-0.01271835343940153,-0.018163038871853443,-0.007164351599592278,-0.002742448930719288,-0.015138462378932793,-0.009347506663195171,-0.016207329808511917,-0.006900503691378512,-0.017868952574724872,-0.011630877954441177,-0.005991393152549485,2531200,4636800,508300,515700,30406000,80604999,2537421,1621200,4708700,2646400,6514800,4808700,4368600,2607500,11668100,100.87999725341797,1282.800048828125,15170.7001953125,1700.489990234375,2.736999988555908,17.139999389648438
2013-10-17,-0.019648244522755265,-0.010101387902646142,0.0065941006144148995,0.009351757746489331,-0.010429477617174943,0.01028916565132032,-0.011545547543652335,-0.0056512537871744595,-0.0026259073030814317,-0.013891157958521028,-0.01827991161282716,-0.009292822316995908,0.05080451456970825,-0.006459579874408927,-0.001947123722097155,3592300,6041600,489900,567500,19337800,170902191,2810453,1397800,3860500,2791700,6038000,6286300,21810200,1954900,10438200,102.12999725341797,1307.0,15369.4599609375,1720.1700439453125,2.627000093460083,14.520000457763672
2013-10-18,-0.004257122933218449,-0.007673964669377531,-0.0027330940398084813,0.0029047210498258647,0.009058004026529454,-0.1379628341986583,0.024902117768710763,-0.0009069455158423612,0.0028283624441032273,-0.0017938554919458838,-0.006505756611722369,-0.00046027916612922937,0.03656984857766166,-0.011749143098783499,-0.0008004618342494219,2688600,6312300,272100,340700,19960200,464390148,7384545,1166900,7286100,2590500,8859200,5654300,21080600,3168500,12425100,100.72000122070312,1318.800048828125,15371.7099609375,1736.719970703125,2.5739998817443848,12.859999656677246
2013-10-21,0.004016365186827686,-0.005539123922612577,-0.010514140018313078,0.0015293238570520673,-0.001062585208222444,0.008018475308521844,-0.0008277289900879836,-0.006882589613876666,0.0064074077869584745,-0.003337577907002398,-0.002992932793466352,0.0009202046793431728,0.008144719106371157,-0.008387424755925466,0.003655388480978461,2406800,4066700,314300,212200,14038400,145675990,3684301,1270100,9137700,1762200,7234800,3437900,11496900,3778800,10730900,100.62999725341797,1316.800048828125,15401.3203125,1745.199951171875,2.6010000705718994,13.34000015258789
2013-10-22,-0.01344089539440163,-0.0006882692887180131,-0.008477822460754236,0.0028446343711610034,-0.005734163306583939,-0.003687788744165088,-0.01783803747844881,-0.007735246440281784,-0.005603086604578644,-0.004462747290145064,-0.014560173520074882,-0.010708289938656357,-0.009677629459411863,0.00010661867565997518,-0.008597998202275026,3655300,4227600,392700,282700,19499400,88675135,3497385,1231800,5144000,2053500,8082400,5247600,7647300,3000900,12710600,99.05999755859375,1313.9000244140625,15394.2197265625,1746.47998046875,2.5829999446868896,12.989999771118164
2013-10-23,-0.028293602882923263,0.004816259142161661,0.014902607032800441,0.010899022895102584,0.008446142817299607,-0.024240318876637357,-0.00615140810448267,0.007925121175764493,0.009566927257620317,0.004846552903197132,-0.0009412135245425723,-0.0038728085375867582,0.012343858451093759,-0.0019194488339460136,0.0042053883880844856,6079300,5398500,772700,362800,17411600,106927293,2830802,1101800,4581200,2337500,6916800,4229100,8227700,2654400,11449100,98.12000274658203,1331.9000244140625,15465.33984375,1752.27001953125,2.493000030517578,13.710000038146973
2013-10-24,-0.004299370800289193,-0.004378946550440466,0.007369883800802279,-0.020337228037082378,-0.017035785754078603,0.005681515284576166,-0.006806061103926675,-0.005264936906280937,-0.004988767871719757,-0.0023538594406113944,-0.000940099795560867,-0.0006813677889752068,0.0058816005612235545,-0.005747746135192022,-0.00924543937674227,8961900,6862300,244000,361800,17553200,83997668,2366239,1015200,3640900,3851100,4946400,5116000,6352500,4802700,12288900,97.0999984741211,1334.5,15414.8701171875,1747.47998046875,2.484999895095825,13.5
2013-10-25,-0.011986451736452297,-0.0018356799349728004,0.03477951986244665,-0.004421255381275024,-0.008584604462871237,0.01009215052718837,-0.002520465213561751,0.0012644049471789431,-0.0010561244759319521,-0.007530998975098457,-0.009158220911750892,-0.0047627453717857815,-0.00014810406248133567,-0.011852959701952548,0.005089381907780632,9816800,6290600,359400,351400,18384800,81524432,2882093,1393000,3055900,2054300,4425200,4610000,6892500,5203400,11382000,97.19000244140625,1346.199951171875,15523.7197265625,1756.010009765625,2.5179998874664307,13.15999984741211
2013-10-28,-0.00042292439808866433,-0.0013741606767403436,0.010121243448191763,0.014720800389430577,-0.0012457413101443215,0.00019703184945918384,0.0019427507538609667,0.0009040315491419815,-0.006225153141283357,-0.004018505143519979,0.009191474024917046,-0.014672725765893846,0.010056538018521466,-0.022592025456424247,-0.0029555461965402596,12285900,4722700,219700,431600,18805000,46521724,2036461,1615300,3836400,2358400,9420400,5250800,6989300,5926700,9921900,97.87999725341797,1351.4000244140625,15569.1904296875,1759.4200439453125,2.51200008392334,13.619999885559082
2013-10-29,0.0006341184129849964,-0.049862868141867356,-0.002453949594181992,-0.005053482315326319,0.010781789843921419,-0.020926159759435015,-0.0014887407169250633,-0.0027152271526333926,-0.007130450973874325,-0.0028819092960135073,-0.0096291885570714,-0.005116829776030896,-0.017030582390142435,-0.0055231737054448615,-0.007933901436474544,3176300,20455200,183800,265600,26932600,64440637,2035727,1129500,3975100,1986700,5581200,4294300,5860000,6452700,10340000,98.54000091552734,1359.5999755859375,15572.2099609375,1762.9300537109375,2.5179998874664307,13.25
2013-10-30,0.0035967463598575167,-0.008496582273647135,-0.011015800496312123,0.016104288594936067,0.012995493542304448,0.005616456315293061,0.008461055074727941,0.007400757217023934,0.00020858136355783596,0.003911211802640091,0.004652747500695664,0.01128810473862063,0.0010283398968212731,0.00030522051770220937,0.0013495319437860642,3836900,8987300,115500,301700,26895000,53162522,1917200,1068500,3404300,2107700,6546000,3723500,4360500,3975200,14305900,97.7699966430664,1340.800048828125,15680.740234375,1772.27001953125,2.490999937057495,13.720000267028809
2013-10-31,0.005519596953545869,-0.00453666554468235,0.008878225863494738,0.0072582651112240715,-0.01083063579067689,-0.00015525264897520152,-0.0001148328274900301,-0.0009091275749573136,-0.0051022277299099805,-0.008494365960993955,0.009698006227887523,0.0024624860578883467,-0.003676024673392453,0.00040705058198753363,-0.00912077593651417,3948600,19298700,172200,1003200,31174200,65845885,2402007,1318800,4271300,2327200,11776400,5339800,4216700,4213200,19185200,96.62000274658203,1334.0,15619.919921875,1763.239990234375,2.5179998874664307,13.829999923706055
2013-11-01,-0.0042697684515971,-0.001075146681702055,0.007735978768173224,-0.03006575828068825,-0.022058788179134092,0.0034350168262100578,-0.002075267020079652,-0.0030884758838605197,-0.007459607617880337,-0.00039730051974373737,-0.03999938008950821,-0.007181211456572578,-0.0054203007828792504,0.00020335037269214595,-0.0022315603028804087,2989200,7423900,156700,1108400,24863600,51524405,3243758,994100,5127300,1676600,16216000,4094500,4459000,2944500,19023500,96.31999969482422,1325.699951171875,15558.009765625,1758.699951171875,2.5889999866485596,13.460000038146973
2013-11-04,-0.0031882292630700526,-0.008163517542910892,0.007386135684968487,0.016658238065830666,0.009660914516274044,0.0009055017507932916,0.006903081637056108,-0.023546642682811925,-0.0007197331535115925,-0.0033358537346384054,0.0005672581759851303,-0.0054588637197585665,-0.004662400646240572,-0.016900697802791687,-0.0253844118221902,3914900,6854300,101000,536700,14786800,45722740,3398892,1684900,5023900,1741500,10095200,3589200,3698700,3009600,20591600,94.5199966430664,1314.5999755859375,15621.2001953125,1763.4000244140625,2.6070001125335693,13.350000381469727
2013-11-05,0.013138040148414465,-0.0012786966360656127,0.013642090738481438,0.034691069939242425,0.007056912895331058,0.004473175833939358,-0.0003471480392776005,0.00690138647952232,-0.0010281885491005838,0.0015831284793281775,0.009422007044664671,0.0013299676441611563,0.0033352669048412054,-0.004205107836775301,0.001194814561031654,5175800,6375300,110900,1586000,15553200,47433127,2071914,1273900,4338200,1757900,9432000,3085100,3328700,3912700,21122500,94.47000122070312,1313.300048828125,15631.2197265625,1765.6700439453125,2.618000030517578,13.220000267028809
2013-11-06,-0.014543324555717607,-0.008616691620661365,-0.010058826020217904,0.016328394853598938,0.0006272151284748562,-0.0012041140488368018,-0.004401646378006552,0.0008910446340555378,-0.0050300456225673695,-0.008008337531149268,-0.012491694930013342,-0.009764220302739934,-0.02284587289054918,0.011964470293502671,-0.013371097735280557,3399200,9073800,192900,1536400,14914800,36652871,1881642,1343700,4365900,1910300,8566800,3902600,5479400,4088400,13464600,93.73999786376953,1313.5,15628.7197265625,1765.0,2.6600000858306885,13.010000228881836
2013-11-07,0.010483774167733828,0.015377908386234984,0.019502134368279633,0.011247261626097904,0.011921886257301617,0.014470776835914911,0.014529657622283754,0.014267646055677985,0.007150218198721636,0.0056636199079619365,0.015280219395402916,0.011427705413810663,0.007539877508133452,0.005145853707853476,0.0068040160199351885,3239700,6144600,242000,1302200,19181400,67435822,2509101,982100,4921000,3188900,8948000,5184400,4497300,2961400,16572100,94.91000366210938,1323.5999755859375,15751.3095703125,1770.739990234375,2.615999937057495,12.989999771118164
2013-11-08,-0.0,0.00021711691247561227,0.024121937211990963,-0.004628511275128089,-0.01989824697315168,-0.008016217512323953,-0.023168647550278587,-0.012122310977596973,0.0019542782431529737,-0.01249882169602956,-0.001379526753883864,0.006224122270972243,-0.010607567856868227,-0.010447179950884289,-0.008372961914302923,3783600,4848700,351000,933600,20020200,51825529,2875590,1343000,5052400,2234300,8816800,4972600,3741900,3886000,12330100,94.36000061035156,1308.0,15591.5400390625,1748.3699951171875,2.618000030517578,13.760000228881836
2013-11-11,-0.018378028756173448,0.00021702067252749035,0.01604504197496015,0.007964990336656097,0.017227010458313208,0.005354179941508552,0.00022899679404486672,-0.0010724929513994397,-0.0008245454283186682,0.0003122404362476683,0.006543278136336039,-0.003579130402413311,-0.0,0.003413033837571855,-0.0024804924992958277,5700900,2499500,196100,772300,17896400,44670812,2142611,739300,2573800,1751500,4615600,3417700,3082600,4214600,7924700,94.44999694824219,1281.5999755859375,15759.2802734375,1769.9599609375,2.750999927520752,12.850000381469727
2013-11-12,-0.005732742160172499,0.0036892200353776383,0.010577439936168331,-0.011177627425270842,0.007813932537785728,-0.0011775813071015495,0.009494374623877477,0.007499965415326271,-0.005870693112258074,-0.0032041238138162953,0.010398113027053624,-0.0002229570947025472,0.007801045374368321,-0.00543937323792032,0.0031197478823695723,7700500,3929300,302000,798000,16744600,48906630,2557350,988600,3845000,2428600,8421600,3910100,3604800,3549900,10727300,95.0,1282.300048828125,15773.150390625,1769.510009765625,2.763000011444092,12.800000190734863
2013-11-13,0.0010555593684737907,-0.011762113050362233,0.008463251294878127,-0.0023352621616854474,-0.0087266441271876,-0.020449087467750093,-0.01062491739254634,0.006297237430198388,-0.004607590445733001,-0.0017919087587474625,-0.0052537417191460545,-0.00969369722232627,-0.015153486300743202,-0.012221727531398274,0.0008636281559060155,4503700,4595600,414800,485000,14796600,63412799,2789265,988900,4164800,2426300,5606800,3723300,3879500,3862700,9280000,93.06999969482422,1274.0,15739.5,1764.3699951171875,2.742000102996826,13.350000381469727
2013-11-14,-0.005705753668749258,-0.002799118783028298,-0.013926372813047871,0.00535870776680214,-0.0063305516044067645,-0.002673217301318198,-0.013255870496584388,0.00036243277912639815,0.005605860525354389,-0.009331878691738904,-0.016260115748674142,-0.0008823991659900887,-0.0060555344208999,-0.005477271578825826,-0.006804820944086742,3672700,3950400,187500,513300,12836800,46842923,2936112,1517200,6594200,2569800,6133200,3765700,3581200,6082800,7909200,93.5,1280.199951171875,15806.2197265625,1782.75,2.7230000495910645,12.800000190734863
2013-11-15,-0.005253177352737115,-0.01288085338313949,-0.01772256096853031,-0.0048410641190792525,-0.000838981245285364,0.0016131469814577581,0.0005638383079152876,-0.0070642304405448275,0.006559885737604576,-0.00046233478203960843,-0.01222860108779722,-0.007277024526359588,-0.006018715163154775,0.00029705120588430223,-0.021990729884428628,3113500,6730600,223000,740700,20027400,51243355,2698114,709700,7096800,2360400,8137600,4089300,3872600,4083600,18374500,93.88999938964844,1287.699951171875,15876.16015625,1790.6600341796875,2.7279999256134033,12.119999885559082
2013-11-18,-0.01003344186429822,0.005510986498450832,-0.019155443207410583,-0.00660494854768201,0.007332966263100316,0.001944801944801955,-0.0006771850152342829,-0.008812646757120568,-0.007532020339037437,-0.002156487028259102,-0.0055326664811716775,-0.0030646450645752665,0.0026431320058587504,-0.003368179145477157,-0.001889412869314988,4476700,5072500,276900,942600,16773000,70651832,2534799,886500,4966700,2148200,8820000,3463800,3263700,2448900,14243700,93.77999877929688,1284.699951171875,15962.7197265625,1798.8199462890625,2.703000068664551,12.40999984741211
2013-11-19,0.006415276602688702,-0.0006394041111452697,0.01067921945084549,0.003628114762025181,-0.0016884578416835883,0.00615579141042899,0.0041935804410303534,0.0016042707485071084,-0.0033795010775388157,0.0006148356181236991,0.01976210446787141,0.0018549735313854177,0.000976877889894534,0.005529276555583107,0.00031439809768496474,3682700,3748900,521500,808800,12540600,45433661,1864649,1361700,3836600,2532500,16633600,3162500,4260900,2447200,12697300,93.0,1274.199951171875,15974.0595703125,1790.7900390625,2.687000036239624,13.029999732971191
2013-11-20,0.010414330629026192,-0.0008521817309212754,0.009498927892201858,0.016347781204085865,0.01285304279490418,0.0028189357064840603,0.007284682748182725,-0.0005357277530180227,0.004490757638587639,0.0018158807666146526,0.012256948124452438,0.02372323453006897,-0.005167226463906882,0.005857808008243315,0.007754916837680481,3390500,5043100,345100,735300,16696200,38692487,1884474,575100,3815100,2691800,7424800,10067500,5031300,2128400,10455400,93.33000183105469,1269.0,15971.2001953125,1789.5899658203125,2.7230000495910645,13.5600004196167
2013-11-21,-0.0025256988412956094,-0.007661065888345142,0.019616593277293592,-0.0,-0.012806839692938388,-0.011503354711277947,-0.008255101338550341,-0.005354186017209495,-0.0016398273872288982,-0.009057184924568418,-0.0041750859833706855,0.030235628631273048,-0.01291974414591035,-0.009986986611151494,-0.00010532972005106167,2524200,3846900,190200,645500,14157200,43835693,1697348,842600,12884800,1576100,7963200,15638000,4368000,2262600,9128400,93.7300033569336,1245.699951171875,15908.0703125,1783.52001953125,2.7990000247955322,13.09000015258789
2013-11-22,-0.0014695386532879162,-0.014361425354839641,0.003112381961933419,-0.06064905980751889,-0.04362496736145416,0.002108174915347538,-0.009779113687032881,0.005325671381963937,-0.005834647270426707,-0.0051399254490949176,-0.0,-0.004041368464519746,-0.011384053503998848,-0.008404828769359884,-0.003379369945950783,2622700,8036400,250500,3642700,54354000,50356042,2008245,1409200,16495500,1644800,6282800,7114700,3178400,2014300,8534700,95.29000091552734,1243.199951171875,16008.7099609375,1797.2099609375,2.7750000953674316,12.6899995803833
2013-11-25,0.003144769952808546,0.011659587355471235,-0.0031220991269393927,0.002747737753705959,-0.007875786372494753,-0.013606109591306037,0.0023644987740462087,0.003212756918527626,-0.006614474226514622,-0.0016029075933610137,0.005658841434125983,0.007590381079501163,-0.004475339392217004,0.0074521521912676025,-0.0008421775206273185,2935800,5857400,269400,751700,35668600,64761837,1746332,813500,20420800,2496300,6108000,4688400,3773900,2219000,10515100,94.1500015258789,1231.0999755859375,16072.08984375,1806.3299560546875,2.755000114440918,12.550000190734863
2013-11-26,0.0023134620671804162,0.00695160468017908,0.00622495811599455,-0.013627238979418976,0.002604900525280951,-0.011931963783915922,0.0006776866303263018,-0.0007162595389875737,0.0072787190315231065,-0.00701038554809541,0.0036284882715114097,0.009386713244089018,-0.006074847003257666,-0.010570946915094526,0.00862359831819215,3647500,4274800,259700,1180000,25052400,91794785,1923703,627800,5517400,4229600,7688000,8403300,4635400,3997300,11857900,94.20999908447266,1243.0,16070.9296875,1802.8699951171875,2.7119998931884766,12.84000015258789
2013-11-27,0.007798991566871694,0.005091078345743072,0.004921819975194808,0.008374959084203604,-0.0,-0.00444063799495642,-0.003840899542210341,-0.0017891995215686407,0.0033882704667532737,-0.010215563036680697,0.0022319048990766532,-0.00023375810994985535,0.0021467377470915094,-0.0024437782378536888,0.004985427342955595,3276600,4109500,162900,1765900,16559600,45112461,1228275,721600,3501500,2433500,6628800,3626400,3640600,1879700,8828100,93.5,1241.5999755859375,16073.3701171875,1803.47998046875,2.7209999561309814,12.8100004196167
2013-11-29,0.00021247977237415228,-0.002344869821361284,-0.005395928451139564,-0.0008890974942599161,-0.0018081308885962155,0.003311036213508589,0.004051133514684113,-0.0019649837880468812,-0.003193772516156601,-7.526797937362772e-05,0.004120301435569851,-0.0004676200632094396,-0.0016136654123317662,0.0015601149432284966,0.0034116775441965785,1519200,2324400,112900,660500,11199200,47890836,1212751,631700,2920300,2029000,2936400,2990400,2025600,1281700,6770500,92.33000183105469,1237.800048828125,16105.16015625,1808.68994140625,2.746000051498413,13.0600004196167
